世界,0.005340034553164756,5.175364741560916,0.39537219111499866
汉堡,0.005025914873566829,5.262376118550545,2.4181191463593175
已经,0.0034553164755771948,5.540007855148825,1.0746142917293842
网友,0.002827077116381341,5.609000726635776,2.366289317713365
英雄,0.002670017276582378,5.92567033596081,0.22371807606583377
英雄联盟,0.0025129574367834147,5.92567033596081,0.6885673693022827
对阵,0.002355897596984451,5.0307835127498075,1.5065950881316383
击败,0.002198837757185488,5.35768629835487,1.3517839942896461
明星,0.002041777917386524,5.912186985623522,0.2711893730418441
轻松,0.002041777917386524,5.66784122665871,1.8392967479776607
今天,0.0018847180775875608,5.138997097390041,1.5607104090414068
碾压,0.0017276582377885974,6.050833478914815,2.2718685126965625
结束,0.001570598397989634,6.050833478914815,1.4978661367769952
上海,0.0014135385581906705,5.138997097390041,1.6769877743224173
冠军,0.0014135385581906705,5.7631514064630345,2.0431918705451206
品牌,0.0014135385581906705,5.880934442119417,1.6769877743224173
正式,0.0014135385581906705,5.7631514064630345,1.8891591637540217
率先,0.0014135385581906705,5.618570177651927,0.936888307539016
轻取,0.0014135385581906705,5.3001164465333925,2.0431918705451206
参加,0.0012564787183917073,5.9330504432584315,1.7328679513998633
淘汰,0.0012564787183917073,6.67944213833719,0.7356219397587946
粉丝,0.0012564787183917073,6.67944213833719,1.9061547465398496
选手,0.0012564787183917073,5.349387495540175,1.6674619334292948
由对阵,0.0012564787183917073,5.827689927600606,1.0821955300387673
专访,0.001099418878592744,6.193934322555489,1.1537419427010902
分钟,0.001099418878592744,5.391587850030551,1.15374194270109
即将,0.001099418878592744,5.4266791698418215,0.7963116401738131
我们,0.001099418878592744,5.942619894274583,1.7478680974667573
新品,0.001099418878592744,5.3672557493710205,0.6829081047004717
电竞,0.001099418878592744,6.273977030229025,1.7478680974667573
发布会,0.001099418878592744,5.540007855148825,0.9556998911125343
外设,0.0009423590387937804,6.168616514571199,1.0114042647073516
天阙,0.0009423590387937804,5.293147777217299,1.5607104090414063
夺冠,0.0009423590387937804,5.4446976753445,0.8675632284814612
杀入,0.0009423590387937804,5.057581705904532,1.5607104090414063
没有,0.0009423590387937804,5.609000726635776,1.5607104090414063
王者,0.0009423590387937804,5.157015602892719,0.45056120886630463
秋季,0.0009423590387937804,5.475469334011254,0.45056120886630463
表现,0.0009423590387937804,5.232523155400864,1.3296613488547582
韩国,0.0009423590387937804,5.252325782697043,1.242453324894
加油,0.000785299198994817,6.050833478914815,0.9502705392332347
喊话,0.000785299198994817,6.67944213833719,1.3321790402101223
实力,0.000785299198994817,5.937504793607812,0.5004024235381879
希望,0.000785299198994817,7.149445767582925,1.0549201679861442
情况,0.000785299198994817,6.360988407218655,1.0549201679861442
成功,0.000785299198994817,5.623389464087876,1.3321790402101223
改动,0.000785299198994817,6.1786668504247,1.0549201679861442
晋级,0.000785299198994817,6.96712421078897,0.6730116670092565
李哥,0.000785299198994817,6.67944213833719,1.3321790402101223
横扫,0.000785299198994817,7.149445767582925,0.9502705392332347
状态,0.000785299198994817,6.812973530961712,0.6730116670092565
号种子,0.000785299198994817,6.45629858702298,0.5004024235381879
轻松拿,0.000785299198994817,5.095322033887379,0.5004024235381879
王者荣耀,0.000785299198994817,6.45629858702298,0.5004024235381879
让一追二,0.000785299198994817,5.232523155400864,1.3321790402101223
以比的比分,0.000785299198994817,5.391587850030551,1.0549201679861442
举办,0.0006282393591958537,6.96712421078897,1.3862943611198906
久竞,0.0006282393591958537,6.273977030229025,1.0397207708399179
体验,0.0006282393591958537,6.67944213833719,0.5623351446188083
光州,0.0006282393591958537,6.743980659474761,1.3862943611198906
刚刚,0.0006282393591958537,5.986294957777244,1.0397207708399179
名额,0.0006282393591958537,5.645368370806651,1.3862943611198906
复仇,0.0006282393591958537,7.149445767582925,1.0397207708399179
宣布,0.0006282393591958537,5.7631514064630345,1.3862943611198906
开始,0.0006282393591958537,5.540007855148825,1.3862943611198906
